Open,Minimum,Maximum,Close,Date,Position
"6,929,000","6,901,000","6,960,000",6960000,2/11/2020,High
"6,956,700","6,208,700","7,079,800",6519600,9/26/2018,Low
"6,963,000","6,895,000","6,978,000",6898000,2/12/2020,Low
"7,077,000","7,000,000","7,123,000",7111000,2/15/2020,High
"7,104,000","7,049,000","7,169,000",7154000,2/16/2020,High
"7,138,000","7,129,000","7,218,000",7212000,2/17/2020,High
"7,221,000","7,160,000","7,320,000",7311000,2/18/2020,High
"7,305,000","7,274,000","7,338,000",7314000,2/19/2020,High
"7,314,000","7,314,000","7,314,000",7314000,2/20/2020,No Change
"7,320,000","7,320,000","8,410,000",7963000,2/21/2020,High
"7,689,000","7,400,000","7,754,000",7655000,2/28/2020,Low
"7,692,000","7,662,000","8,028,000",7991000,2/29/2020,High
"7,760,000","7,739,000","8,009,000",7966000,3/14/2020,High
"7,865,000","7,843,000","8,203,000",8126000,3/16/2020,High
"7,877,000","7,523,000","7,877,000",7757000,3/13/2020,Low
"7,886,000","7,886,000","7,886,000",7886000,3/12/2020,No Change
"7,896,000","7,819,000","7,997,000",7985000,3/2/2020,High
"7,908,000","7,803,000","7,948,000",7886000,3/11/2020,Low
"7,969,000","7,803,000","7,988,000",7985000,3/4/2020,High
"7,969,000","7,883,000","8,299,000",7982000,2/22/2020,High
"7,979,000","7,892,000","8,037,000",7976000,3/3/2020,Low
"7,982,000","7,982,000","8,056,000",8040000,3/6/2020,High
"7,985,000","7,843,000","8,228,000",7852000,3/15/2020,Low
"7,985,000","7,985,000","7,985,000",7985000,3/5/2020,No Change
"7,988,000","7,988,000","8,425,000",8382000,2/23/2020,High
"7,994,000","7,840,000","8,145,000",8139000,4/18/2020,High
"8,034,000","8,034,000","8,034,000",8034000,3/18/2020,No Change
"8,040,000","8,040,000","8,040,000",8040000,3/7/2020,No Change
"8,071,000","8,040,000","8,163,000",8105000,3/9/2020,High
"8,080,000","7,788,000","8,129,000",7905000,3/1/2020,Low
"8,086,000","8,040,000","8,123,000",8077000,3/8/2020,High
"8,099,000","7,905,000","8,105,000",7905000,3/10/2020,Low
"8,111,000","8,019,000","8,169,000",8034000,3/17/2020,Low
"8,133,000","8,074,000","8,191,000",8154000,4/19/2020,High
"8,157,000","8,157,000","8,385,000",8357000,4/20/2020,High
"8,185,000","8,163,000","8,250,000",8234000,3/25/2020,Low
"8,234,000","8,234,000","8,234,000",8234000,3/26/2020,No Change
"8,240,000","8,197,000","8,308,000",8283000,3/27/2020,High
"8,256,000","8,194,000","8,271,000",8237000,3/24/2020,High
"8,277,000","8,277,000","8,277,000",8277000,2/27/2020,No Change
"8,323,000","8,216,000","8,487,000",8385000,2/24/2020,High
"8,326,000","8,206,000","8,434,000",8277000,2/26/2020,Low
"8,345,000","8,336,000","8,514,000",8499000,3/28/2020,High
"8,379,000","8,237,000","8,407,000",8333000,2/25/2020,Low
"8,382,000","7,963,000","8,604,000",7985000,4/17/2020,Low
"8,388,000","8,388,000","8,388,000",8388000,4/16/2020,No Change
"8,410,000","8,410,000","8,730,000",8727000,4/21/2020,High
"8,452,500","8,434,000","8,471,000",8434000,4/8/2020,No Change
"8,462,000","8,443,000","8,545,000",8523000,5/2/2020,High
"8,471,000","8,376,000","8,659,000",8600000,4/10/2020,High
"8,480,000","8,407,000","8,511,000",8505000,4/26/2020,High
"8,487,000","8,351,000","8,487,000",8388000,4/15/2020,Low
"8,490,000","8,490,000","8,745,000",8702000,4/3/2020,High
"8,490,000","8,320,000","8,625,000",8517000,3/29/2020,High
"8,496,000","8,496,000","8,496,000",8496000,4/2/2020,No Change
"8,502,000","8,468,000","8,554,000",8511000,4/27/2020,High
"8,508,000","8,459,000","8,631,000",8520000,3/30/2020,High
"8,520,000","8,520,000","8,520,000",8520000,3/31/2020,No Change
"8,523,000","8,422,000","8,542,000",8465000,5/1/2020,Low
"8,527,000","8,425,000","8,527,000",8496000,4/1/2020,Low
"8,533,000","8,533,000","8,533,000",8533000,4/30/2020,No Change
"8,536,000","8,533,000","8,640,000",8613000,5/3/2020,High
"8,536,000","8,471,000","8,548,000",8483000,4/14/2020,Low
"8,545,000","8,493,000","8,594,000",8533000,4/13/2020,Low
"8,563,000","8,517,000","8,622,000",8542000,4/28/2020,High
"8,579,000","8,490,000","8,597,000",8548000,4/12/2020,Low
"8,604,000","8,431,000","8,730,000",8693000,4/24/2020,High
"8,610,000","8,554,000","8,634,000",8604000,5/4/2020,Low
"8,610,000","8,533,000","8,640,000",8533000,4/29/2020,Low
"8,610,000","8,610,000","8,610,000",8610000,4/23/2020,No Change
"8,650,000","8,650,000","8,705,000",8690000,5/6/2020,High
"8,650,000","8,425,000","8,650,000",8434000,4/7/2020,Low
"8,653,000","8,570,000","8,693,000",8582000,4/11/2020,Low
"8,665,000","8,625,000","8,705,000",8640000,5/5/2020,High
"8,690,000","8,690,000","8,690,000",8690000,5/7/2020,No Change
"8,696,000","8,668,000","8,831,000",8819000,5/8/2020,High
"8,699,000","8,474,000","8,767,000",8493000,4/25/2020,Low
"8,720,000","8,523,000","8,767,000",8610000,4/22/2020,Low
"8,720,000","8,677,000","8,804,000",8724000,4/4/2020,High
"8,739,000","8,702,000","8,797,000",8711000,4/5/2020,Low
"8,748,000","8,597,000","8,788,000",8644000,4/6/2020,Low
"8,850,000","8,831,000","8,905,000",8887000,5/9/2020,High
"8,896,000","8,881,000","9,010,000",9004000,5/10/2020,High
"9,010,000","9,010,000","9,222,000",9164000,5/11/2020,High
"9,124,000","9,124,000","9,124,000",9124000,5/14/2020,No Change
"9,133,000","9,133,000","9,435,000",9425000,5/15/2020,High
"9,155,000","9,155,000","9,364,000",9201000,5/12/2020,High
"9,173,000","9,118,000","9,191,000",9124000,5/13/2020,Low
"9,428,000","9,428,000","9,625,000",9536000,5/16/2020,High
"9,468,000","9,398,000","9,607,000",9595000,5/27/2020,High
"9,472,000","9,228,000","9,518,000",9299000,5/26/2020,Low
"9,490,000","9,453,000","9,564,000",9502000,6/6/2020,High
"9,493,000","9,410,000","9,493,000",9465000,6/7/2020,Low
"9,545,000","9,545,000","9,915,000",9613000,5/17/2020,High
"9,558,000","9,533,000","9,718,000",9709000,6/8/2020,High
"9,582,000","9,573,000","9,838,000",9782000,5/29/2020,High
"9,595,000","9,595,000","9,595,000",9595000,5/28/2020,No Change
"9,598,000","9,598,000","9,752,000",9687000,5/31/2020,High
"9,607,000","9,564,000","9,912,000",9878000,5/18/2020,High
"9,684,000","9,684,000","9,853,000",9795000,6/9/2020,High
"9,696,000","9,644,000","9,779,000",9770000,6/1/2020,High
"9,724,000","9,724,000","9,724,000",9724000,5/23/2020,No Change
"9,730,000","9,472,000","9,822,000",9475000,5/25/2020,Low
"9,761,000","9,441,000","9,761,000",9496000,6/5/2020,Low
"9,770,000","9,770,000","9,918,000",9890000,6/13/2020,High
"9,779,000","9,579,000","9,779,000",9592000,5/30/2020,Low
"9,822,000","9,822,000","9,822,000",9822000,5/21/2020,No Change
"9,835,000","9,813,000","9,939,000",9822000,5/20/2020,Low
"9,866,000","9,706,000","9,878,000",9724000,5/22/2020,Low
"9,872,000","9,872,000","9,872,000",9872000,6/11/2020,No Change
"9,878,000","9,878,000","10,093,000",10084000,6/15/2020,High
"9,881,000","9,761,000","9,906,000",9764000,6/12/2020,Low
"9,884,000","9,859,000","9,921,000",9899000,5/19/2020,High
"9,899,000","9,859,000","9,946,000",9869000,6/14/2020,Low
"9,912,000","9,872,000","9,955,000",9872000,6/10/2020,High
"10,084,000","10,084,000","10,084,000",10084000,6/16/2020,No Change
"10,093,000","10,093,000","10,213,000",10210000,6/17/2020,High
"10,210,000","10,210,000","10,210,000",10210000,6/18/2020,No Change
"10,377,000","10,364,000","10,537,000",10530000,6/19/2020,High
"10,500,000","10,500,000","10,703,000",10703000,6/20/2020,High
"10,832,000","10,832,000","10,832,000",10832000,6/25/2020,No Change
"10,903,000","10,869,000","10,952,000",10952000,6/21/2020,High
"10,946,000","10,946,000","11,263,000",11260000,6/22/2020,High
"10,989,000","10,915,000","11,106,000",11106000,6/26/2020,High
"11,146,000","10,832,000","11,146,000",10832000,6/24/2020,Low
"11,254,000","11,115,000","11,328,000",11140000,6/23/2020,Low
"11,408,000","11,395,000","11,408,000",11408000,6/27/2020,High
"11,472,000","11,383,000","11,562,000",11540000,6/30/2020,Low
"11,515,000","11,414,000","11,515,000",11426000,6/28/2020,High
"11,546,000","11,540,000","11,857,000",11854000,7/1/2020,High
"11,623,000","11,549,000","11,654,000",11654000,6/29/2020,High
"11,839,000","11,823,000","12,150,000",12100000,7/3/2020,High
"11,965,000","11,965,000","12,765,000",12531000,5/5/2021,High
"12,094,000","12,094,000","12,405,000",12396000,7/4/2020,High
"12,174,000","11,922,000","12,190,000",11974000,5/4/2021,Low
"12,273,000","12,230,000","13,199,000",12830000,1/18/2021,High
"12,399,000","12,137,000","12,577,000",12516000,5/8/2021,High
"12,399,000","12,359,000","12,513,000",12513000,7/6/2020,High
"12,402,000","12,337,000","12,507,000",12390000,7/5/2020,Low
"12,519,000","12,519,000","12,981,000",12913000,5/9/2021,High
"12,525,000","12,525,000","12,525,000",12525000,5/3/2021,No Change
"12,531,000","12,531,000","12,531,000",12531000,5/6/2021,No Change
"12,534,000","12,368,000","12,648,000",12408000,5/7/2021,Low
"12,565,000","12,454,000","12,657,000",12525000,5/2/2021,Low
"12,661,000","12,417,000","13,147,000",12885000,7/21/2020,High
"12,697,000","12,697,000","12,697,000",12697000,7/23/2020,No Change
"12,704,000","12,704,000","13,932,000",13880000,7/24/2020,High
"12,765,000","12,738,000","12,787,000",12787000,7/7/2020,High
"12,778,000","12,697,000","12,793,000",12697000,7/22/2020,Low
"12,781,000","12,781,000","13,021,000",12885000,7/8/2020,High
"12,839,000","12,830,000","13,947,000",13230000,1/19/2021,High
"12,861,000","12,848,000","12,990,000",12885000,7/11/2020,High
"12,879,000","12,879,000","13,162,000",13156000,7/12/2020,High
"12,885,000","12,885,000","12,885,000",12885000,7/9/2020,No Change
"12,891,000","12,830,000","12,947,000",12867000,7/10/2020,Low
"12,898,000","12,402,000","12,898,000",12531000,5/1/2021,Low
"12,910,000","12,910,000","13,353,000",13138000,5/11/2021,High
"13,076,000","12,901,000","13,076,000",12965000,4/30/2021,Low
"13,076,000","12,023,000","13,224,000",12667000,7/20/2020,Low
"13,128,000","13,098,000","13,384,000",13258000,5/12/2021,High
"13,165,000","13,165,000","13,165,000",13165000,4/29/2021,No Change
"13,252,000","13,252,000","13,282,000",13258000,5/13/2021,No Change
"13,258,000","13,245,000","13,427,000",13310000,4/26/2021,High
"13,276,000","13,101,000","13,279,000",13273000,7/13/2020,High
"13,279,000","13,273,000","13,584,000",13578000,7/14/2020,High
"13,289,000","13,144,000","13,289,000",13165000,4/28/2021,Low
"13,319,000","13,233,000","13,415,000",13285000,4/27/2021,Low
"13,325,000","13,261,000","13,870,000",13849000,8/15/2020,High
"13,332,000","13,242,000","13,332,000",13332000,1/16/2021,No Change
"13,338,000","12,260,000","13,338,000",12263000,1/17/2021,Low
"13,412,000","13,230,000","13,439,000",13248000,4/25/2021,Low
"13,461,000","13,332,000","13,941,000",13803000,8/9/2020,High
"13,473,000","13,301,000","13,747,000",13716000,3/6/2021,High
"13,482,000","13,384,000","13,639,000",13409000,4/24/2021,High
"13,482,000","13,482,000","14,052,000",13803000,1/20/2021,High
"13,489,000","13,489,000","13,489,000",13489000,4/22/2021,No Change
"13,492,000","13,353,000","13,492,000",13384000,4/23/2021,Low
"13,504,000","13,430,000","13,679,000",13615000,3/8/2021,High
"13,510,000","13,510,000","13,759,000",13710000,6/19/2021,High
"13,522,000","13,513,000","13,747,000",13667000,8/12/2020,High
"13,526,000","13,522,000","13,907,000",13719000,5/17/2021,High
"13,529,000","13,516,000","13,756,000",13590000,5/19/2021,High
"13,547,000","13,541,000","14,317,000",14175000,7/26/2020,High
"13,578,000","13,218,000","13,904,000",13904000,4/19/2021,High
"13,584,000","13,538,000","13,763,000",13621000,4/20/2021,Low
"13,584,000","13,578,000","13,836,000",13827000,7/15/2020,High
"13,590,000","13,590,000","13,590,000",13590000,5/20/2021,No Change
"13,593,000","13,372,000","13,649,000",13522000,5/16/2021,Low
"13,615,000","13,590,000","13,763,000",13723000,5/22/2021,High
"13,621,000","13,529,000","13,661,000",13609000,5/21/2021,High
"13,630,000","13,415,000","13,642,000",13489000,4/21/2021,Low
"13,658,000","13,282,000","13,670,000",13332000,8/14/2020,Low
"13,667,000","13,667,000","13,667,000",13667000,8/13/2020,No Change
"13,683,000","13,569,000","13,735,000",13716000,3/9/2021,High
"13,704,000","13,168,000","13,763,000",13541000,5/18/2021,Low
"13,710,000","13,455,000","13,759,000",13501000,3/7/2021,Low
"13,713,000","13,676,000","13,806,000",13803000,6/20/2021,High
"13,713,000","13,692,000","14,037,000",13824000,5/23/2021,High
"13,716,000","13,716,000","13,716,000",13716000,3/10/2021,No Change
"13,719,000","13,719,000","14,077,000",14009000,3/12/2021,High
"13,732,000","13,732,000","13,904,000",13855000,4/11/2021,High
"13,744,000","13,556,000","14,098,000",13572000,5/15/2021,Low
"13,763,000","13,470,000","13,763,000",13516000,8/11/2020,Low
"13,766,000","13,766,000","14,163,000",13923000,5/25/2021,High
"13,772,000","13,772,000","14,089,000",13996000,6/25/2021,High
"13,784,000","13,784,000","13,784,000",13784000,6/24/2021,No Change
"13,787,000","13,642,000","14,073,000",14040000,11/28/2020,High
"13,790,000","13,292,000","13,907,000",13332000,1/15/2021,Low
"13,796,000","13,630,000","14,203,000",13756000,8/10/2020,Low
"13,803,000","13,544,000","13,836,000",13772000,5/24/2021,Low
"13,803,000","13,803,000","13,803,000",13803000,1/21/2021,No Change
"13,806,000","13,790,000","13,938,000",13920000,6/21/2021,High
"13,812,000","13,322,000","13,812,000",13781000,1/22/2021,Low
"13,821,000","13,821,000","14,132,000",14132000,7/17/2020,High
"13,827,000","13,827,000","13,827,000",13827000,7/16/2020,No Change
"13,836,000","13,763,000","13,932,000",13772000,4/10/2021,Low
"13,839,000","13,723,000","13,849,000",13784000,6/23/2021,Low
"13,843,000","13,843,000","14,277,000",14246000,8/16/2020,High
"13,849,000","13,719,000","13,886,000",13861000,4/17/2021,High
"13,849,000","13,846,000","13,944,000",13938000,4/14/2021,High
"13,852,000","13,553,000","13,889,000",13587000,4/18/2021,Low
"13,855,000","13,855,000","13,855,000",13855000,1/14/2021,No Change
"13,867,000","13,769,000","14,474,000",14061000,1/23/2021,High
"13,883,000","13,839,000","14,132,000",14000000,8/23/2020,High
"13,886,000","13,455,000","14,400,000",13559000,7/25/2020,Low
"13,892,000","13,676,000","13,926,000",13904000,4/12/2021,High
"13,898,000","13,812,000","13,916,000",13843000,6/22/2021,Low
"13,910,000","13,799,000","13,910,000",13833000,4/13/2021,Low
"13,920,000","13,818,000","14,037,000",13843000,4/16/2021,Low
"13,929,000","13,861,000","14,015,000",14006000,3/14/2021,High
"13,929,000","13,741,000","14,058,000",13793000,11/27/2020,Low
"13,932,000","13,910,000","13,996,000",13956000,5/26/2021,High
"13,938,000","13,938,000","13,938,000",13938000,4/15/2021,No Change
"13,947,000","13,947,000","13,947,000",13947000,11/26/2020,No Change
"13,956,000","13,956,000","13,956,000",13956000,5/27/2021,No Change
"13,966,000","13,880,000","14,163,000",14027000,8/19/2020,High
"13,996,000","13,870,000","14,157,000",13873000,8/22/2020,Low
"14,003,000","13,987,000","14,144,000",14120000,7/14/2021,High
"14,003,000","13,960,000","14,117,000",14113000,6/26/2021,High
"14,003,000","13,830,000","14,067,000",13923000,3/13/2021,Low
"14,006,000","13,775,000","14,126,000",13809000,4/9/2021,Low
"14,009,000","13,969,000","14,258,000",14218000,3/15/2021,High
"14,012,000","13,895,000","14,021,000",13969000,7/18/2021,Low
"14,015,000","14,015,000","14,015,000",14015000,4/8/2021,No Change
"14,018,000","13,747,000","14,350,000",14252000,8/1/2020,High
"14,021,000","13,464,000","14,021,000",13467000,3/5/2021,Low
"14,021,000","13,707,000","14,021,000",13953000,1/25/2021,Low
"14,027,000","14,027,000","14,027,000",14027000,3/4/2021,No Change
"14,027,000","13,876,000","14,338,000",14129000,8/25/2020,High
"14,027,000","14,027,000","14,027,000",14027000,8/20/2020,No Change
"14,033,000","14,000,000","14,129,000",14080000,7/19/2021,High
"14,033,000","13,673,000","14,033,000",13987000,8/21/2020,Low
"14,040,000","14,030,000","14,295,000",14141000,7/24/2021,High
"14,043,000","13,978,000","14,061,000",14009000,7/17/2021,Low
"14,043,000","13,929,000","14,163,000",14073000,11/29/2020,High
"14,049,000","14,049,000","14,049,000",14049000,7/22/2021,No Change
"14,058,000","14,009,000","14,181,000",14132000,4/3/2021,High
"14,064,000","14,015,000","14,067,000",14030000,7/23/2021,Low
"14,064,000","13,941,000","14,073,000",13987000,7/13/2021,Low
"14,064,000","14,064,000","14,243,000",14200000,1/24/2021,High
"14,070,000","14,070,000","14,905,000",14772000,11/30/2020,High
"14,077,000","14,077,000","14,449,000",14166000,3/2/2021,Low
"14,080,000","14,080,000","14,080,000",14080000,7/20/2021,No Change
"14,080,000","14,077,000","14,381,000",14307000,1/27/2021,High
"14,092,000","14,046,000","14,092,000",14049000,7/21/2021,Low
"14,101,000","13,839,000","14,101,000",13947000,11/25/2020,Low
"14,101,000","14,009,000","14,117,000",14040000,8/24/2020,High
"14,110,000","13,898,000","14,110,000",14015000,4/7/2021,Low
"14,110,000","13,039,000","14,113,000",13061000,7/19/2020,Low
"14,113,000","13,923,000","14,572,000",14077000,1/26/2021,High
"14,117,000","14,101,000","14,264,000",14230000,7/5/2021,High
"14,117,000","14,117,000","14,280,000",14209000,6/27/2021,High
"14,120,000","14,120,000","14,120,000",14120000,7/15/2021,No Change
"14,123,000","14,117,000","14,286,000",14150000,8/26/2020,High
"14,123,000","13,399,000","14,258,000",13704000,8/8/2020,Low
"14,129,000","13,938,000","14,234,000",13972000,8/18/2020,Low
"14,132,000","14,030,000","14,135,000",14030000,7/16/2021,Low
"14,132,000","14,132,000","14,535,000",14400000,5/29/2021,No Change
"14,141,000","14,123,000","14,206,000",14187000,7/7/2021,High
"14,141,000","14,064,000","14,150,000",14101000,7/4/2021,Low
"14,141,000","14,098,000","14,203,000",14123000,4/4/2021,Low
"14,150,000","14,138,000","14,394,000",14332000,7/25/2021,High
"14,150,000","14,150,000","14,150,000",14150000,8/27/2020,No Change
"14,157,000","14,157,000","14,618,000",14578000,8/30/2020,High
"14,163,000","14,000,000","14,443,000",14027000,3/3/2021,Low
"14,166,000","14,009,000","14,166,000",14052000,7/12/2021,Low
"14,175,000","14,132,000","14,206,000",14197000,7/10/2021,High
"14,175,000","14,138,000","14,320,000",14267000,4/5/2021,High
"14,181,000","14,067,000","14,295,000",14200000,7/27/2020,High
"14,184,000","14,123,000","14,203,000",14150000,7/11/2021,Low
"14,193,000","14,172,000","14,387,000",14187000,6/28/2021,Low
"14,193,000","14,129,000","14,363,000",14329000,7/28/2020,High
"14,197,000","13,855,000","14,304,000",14083000,11/24/2020,Low
"14,203,000","14,153,000","14,218,000",14178000,7/9/2021,Low
"14,206,000","14,206,000","14,314,000",14298000,6/29/2021,High
"14,206,000","14,206,000","14,206,000",14206000,6/17/2021,No Change
"14,215,000","14,212,000","14,381,000",14357000,3/16/2021,High
"14,215,000","14,123,000","14,440,000",14126000,8/17/2020,Low
"14,227,000","13,504,000","14,227,000",13529000,6/18/2021,Low
"14,230,000","14,123,000","14,341,000",14129000,7/3/2021,Low
"14,237,000","14,237,000","14,237,000",14237000,7/1/2021,No Change
"14,240,000","14,033,000","14,240,000",14138000,7/6/2021,Low
"14,243,000","14,203,000","14,286,000",14221000,7/2/2021,Low
"14,252,000","14,246,000","14,489,000",14424000,2/28/2021,High
"14,252,000","14,144,000","14,378,000",14178000,11/23/2020,Low
"14,258,000","14,258,000","14,326,000",14289000,6/14/2021,High
"14,270,000","14,098,000","14,270,000",14113000,4/6/2021,Low
"14,277,000","14,277,000","14,421,000",14344000,6/12/2021,High
"14,286,000","14,264,000","14,492,000",14341000,8/2/2020,High
"14,292,000","14,261,000","14,612,000",14554000,2/22/2021,High
"14,301,000","14,212,000","14,431,000",14412000,6/15/2021,High
"14,307,000","14,307,000","14,307,000",14307000,1/28/2021,No Change
"14,307,000","14,301,000","14,440,000",14384000,8/3/2020,High
"14,314,000","14,314,000","14,314,000",14314000,6/10/2021,No Change
"14,317,000","14,153,000","14,317,000",14237000,6/30/2021,Low
"14,317,000","13,963,000","14,369,000",14187000,6/11/2021,Low
"14,317,000","14,307,000","14,963,000",14511000,1/29/2021,High
"14,320,000","14,314,000","14,320,000",14320000,8/29/2020,High
"14,323,000","14,323,000","14,461,000",14443000,6/8/2021,High
"14,326,000","14,326,000","14,326,000",14326000,2/4/2021,No Change
"14,326,000","14,323,000","14,511,000",14458000,7/29/2020,High
"14,332,000","14,332,000","14,597,000",14535000,2/5/2021,High
"14,338,000","14,335,000","14,455,000",14366000,7/26/2021,High
"14,350,000","14,181,000","14,357,000",14243000,6/13/2021,Low
"14,354,000","14,354,000","14,658,000",14609000,7/27/2021,High
"14,360,000","14,360,000","14,689,000",14474000,3/17/2021,High
"14,375,000","14,184,000","14,547,000",14326000,2/3/2021,Low
"14,387,000","14,387,000","14,554,000",14471000,6/6/2021,High
"14,390,000","14,390,000","14,390,000",14390000,6/3/2021,No Change
"14,390,000","14,384,000","15,209,000",14800000,8/4/2020,High
"14,406,000","14,206,000","14,412,000",14206000,6/16/2021,Low
"14,406,000","14,286,000","14,431,000",14314000,6/9/2021,Low
"14,406,000","14,178,000","14,406,000",14363000,2/27/2021,Low
"14,415,000","14,077,000","14,424,000",14200000,3/1/2021,Low
"14,421,000","14,421,000","14,547,000",14486000,8/7/2021,High
"14,427,000","14,427,000","14,892,000",14671000,5/30/2021,High
"14,437,000","14,424,000","14,674,000",14606000,3/27/2021,High
"14,440,000","14,215,000","14,581,000",14295000,2/21/2021,Low
"14,446,000","14,446,000","14,606,000",14560000,8/9/2021,High
"14,446,000","13,796,000","14,446,000",13855000,1/13/2021,Low
"14,452,000","14,024,000","14,523,000",14024000,7/31/2020,Low
"14,458,000","13,784,000","14,458,000",14049000,4/2/2021,Low
"14,458,000","14,458,000","14,458,000",14458000,7/30/2020,No Change
"14,461,000","14,449,000","14,461,000",14461000,3/31/2021,No Change
"14,474,000","14,314,000","14,480,000",14329000,6/7/2021,Low
"14,474,000","14,474,000","14,474,000",14474000,3/18/2021,No Change
